apparel id,apparel name,type,apparel image
560,"MiMedx Group, Inc",video/avi,http://dummyimage.com/161x100.png/ff4444/ffffff
561,The Advisory Board Company,video/x-mpeg,http://dummyimage.com/223x100.png/ff4444/ffffff
562,Zion Oil & Gas Inc,text/plain,http://dummyimage.com/235x100.png/dddddd/000000
563,eBay Inc.,image/tiff,http://dummyimage.com/125x100.png/dddddd/000000
564,MannKind Corporation,image/x-tiff,http://dummyimage.com/132x100.png/ff4444/ffffff
565,"Veritone, Inc.",application/pdf,http://dummyimage.com/168x100.png/ff4444/ffffff
566,First Trust NASDAQ Technology Dividend Index Fund,application/x-troff-msvideo,http://dummyimage.com/104x100.png/5fa2dd/ffffff
567,"Financial Engines, Inc.",application/vnd.ms-excel,http://dummyimage.com/237x100.png/dddddd/000000
568,"Genesis Healthcare, Inc.",image/x-tiff,http://dummyimage.com/147x100.png/ff4444/ffffff
569,K12 Inc,application/mspowerpoint,http://dummyimage.com/224x100.png/5fa2dd/ffffff
570,"NV5 Global, Inc.",image/gif,http://dummyimage.com/242x100.png/cc0000/ffffff
571,John Hancock Preferred Income Fund,application/excel,http://dummyimage.com/173x100.png/5fa2dd/ffffff
572,Global X SuperDividend Alternatives ETF,video/x-mpeg,http://dummyimage.com/230x100.png/ff4444/ffffff
573,Nuveen Short Duration Credit Opportunities Fund,application/mspowerpoint,http://dummyimage.com/160x100.png/dddddd/000000
574,Encore Capital Group Inc,application/x-troff-msvideo,http://dummyimage.com/175x100.png/dddddd/000000
575,Shaw Communications Inc.,application/pdf,http://dummyimage.com/155x100.png/dddddd/000000
576,"Quantenna Communications, Inc.",application/x-msexcel,http://dummyimage.com/199x100.png/dddddd/000000
577,Brookfield Business Partners L.P.,video/quicktime,http://dummyimage.com/125x100.png/ff4444/ffffff
578,"Kinder Morgan, Inc.",application/powerpoint,http://dummyimage.com/102x100.png/5fa2dd/ffffff
579,Scholastic Corporation,image/tiff,http://dummyimage.com/186x100.png/ff4444/ffffff
580,Dean Foods Company,image/tiff,http://dummyimage.com/248x100.png/dddddd/000000
581,VCA Inc. ,text/plain,http://dummyimage.com/151x100.png/ff4444/ffffff
582,Zhaopin Limited,video/msvideo,http://dummyimage.com/228x100.png/5fa2dd/ffffff
583,LKQ Corporation,video/x-msvideo,http://dummyimage.com/171x100.png/ff4444/ffffff
584,DNB Financial Corp,image/png,http://dummyimage.com/179x100.png/cc0000/ffffff
585,News Corporation,application/mspowerpoint,http://dummyimage.com/101x100.png/ff4444/ffffff
586,Hooker Furniture Corporation,image/pjpeg,http://dummyimage.com/241x100.png/dddddd/000000
587,The Community Financial Corporation,video/msvideo,http://dummyimage.com/145x100.png/ff4444/ffffff
588,"Liberty TripAdvisor Holdings, Inc.",application/pdf,http://dummyimage.com/163x100.png/dddddd/000000
589,"Baldwin & Lyons, Inc.",application/x-mspowerpoint,http://dummyimage.com/238x100.png/ff4444/ffffff
590,"FS Bancorp, Inc.",application/vnd.ms-excel,http://dummyimage.com/187x100.png/5fa2dd/ffffff
591,"Ashford Hospitality Prime, Inc.",application/vnd.ms-powerpoint,http://dummyimage.com/203x100.png/cc0000/ffffff
592,Wabco Holdings Inc.,video/mpeg,http://dummyimage.com/205x100.png/cc0000/ffffff
593,Bank of Commerce Holdings (CA),video/msvideo,http://dummyimage.com/180x100.png/cc0000/ffffff
594,"Peoples Bancorp of North Carolina, Inc.",image/pjpeg,http://dummyimage.com/180x100.png/cc0000/ffffff
595,"Monarch Casino & Resort, Inc.",image/tiff,http://dummyimage.com/100x100.png/dddddd/000000
596,Calamos Global Dynamic Income Fund,application/excel,http://dummyimage.com/228x100.png/cc0000/ffffff
597,Xunlei Limited,video/mpeg,http://dummyimage.com/112x100.png/cc0000/ffffff
598,BlackRock Municipal Income Investment Trust,application/x-msexcel,http://dummyimage.com/201x100.png/ff4444/ffffff
599,Dataram Corporation,application/excel,http://dummyimage.com/159x100.png/ff4444/ffffff
600,First Trust/Aberdeen Emerging Opportunity Fund,audio/x-mpeg-3,http://dummyimage.com/156x100.png/5fa2dd/ffffff
601,"Hudson Pacific Properties, Inc.",video/avi,http://dummyimage.com/220x100.png/5fa2dd/ffffff
602,"Tilly's, Inc.",image/tiff,http://dummyimage.com/121x100.png/cc0000/ffffff
603,WD-40 Company,image/pjpeg,http://dummyimage.com/175x100.png/ff4444/ffffff
604,Emmis Communications Corporation,image/png,http://dummyimage.com/214x100.png/ff4444/ffffff
605,Ellington Residential Mortgage REIT,application/x-mspowerpoint,http://dummyimage.com/180x100.png/5fa2dd/ffffff
606,WMIH Corp.,application/x-mspowerpoint,http://dummyimage.com/244x100.png/5fa2dd/ffffff
607,"MCBC Holdings, Inc.",image/tiff,http://dummyimage.com/129x100.png/5fa2dd/ffffff
608,Horizon Pharma plc,video/mpeg,http://dummyimage.com/192x100.png/dddddd/000000
609,"WellCare Health Plans, Inc.",text/plain,http://dummyimage.com/150x100.png/5fa2dd/ffffff
610,"Armada Hoffler Properties, Inc.",application/vnd.ms-powerpoint,http://dummyimage.com/246x100.png/dddddd/000000
611,Equitable Financial Corp.,application/pdf,http://dummyimage.com/248x100.png/5fa2dd/ffffff
612,Masimo Corporation,image/png,http://dummyimage.com/124x100.png/dddddd/000000
613,GGP Inc.,application/powerpoint,http://dummyimage.com/211x100.png/cc0000/ffffff
614,Medley Capital Corporation,application/x-mspowerpoint,http://dummyimage.com/137x100.png/dddddd/000000
615,"CYS Investments, Inc.",application/vnd.ms-excel,http://dummyimage.com/145x100.png/5fa2dd/ffffff
616,"Banc of California, Inc.",video/x-mpeg,http://dummyimage.com/195x100.png/ff4444/ffffff
617,West Bancorporation,application/x-troff-msvideo,http://dummyimage.com/197x100.png/5fa2dd/ffffff
618,180 Degree Capital Corp.,application/excel,http://dummyimage.com/110x100.png/5fa2dd/ffffff
619,"Organovo Holdings, Inc.",image/png,http://dummyimage.com/249x100.png/ff4444/ffffff
620,"Codexis, Inc.",image/gif,http://dummyimage.com/121x100.png/cc0000/ffffff
621,"Miragen Therapeutics, Inc.",video/msvideo,http://dummyimage.com/114x100.png/ff4444/ffffff
622,American National Insurance Company,application/excel,http://dummyimage.com/133x100.png/5fa2dd/ffffff
623,"Advanced Emissions Solutions, Inc.",application/vnd.ms-excel,http://dummyimage.com/122x100.png/cc0000/ffffff
624,Rayonier Inc.,audio/x-mpeg-3,http://dummyimage.com/137x100.png/5fa2dd/ffffff
625,"AzurRx BioPharma, Inc.",audio/mpeg3,http://dummyimage.com/228x100.png/dddddd/000000
626,United Technologies Corporation,image/gif,http://dummyimage.com/171x100.png/cc0000/ffffff
627,First Trust TCW Opportunistic Fixed Income ETF,application/x-troff-msvideo,http://dummyimage.com/107x100.png/dddddd/000000
628,Brookfield Canada Office Properties,video/mpeg,http://dummyimage.com/118x100.png/dddddd/000000
629,New York Times Company (The),video/msvideo,http://dummyimage.com/118x100.png/5fa2dd/ffffff
630,First Trust Global Tactical Commodity Strategy Fund,video/msvideo,http://dummyimage.com/198x100.png/5fa2dd/ffffff
631,Innospec Inc.,image/gif,http://dummyimage.com/240x100.png/cc0000/ffffff
632,"Powell Industries, Inc.",application/x-msexcel,http://dummyimage.com/151x100.png/cc0000/ffffff
633,Duluth Holdings Inc.,application/x-msexcel,http://dummyimage.com/246x100.png/cc0000/ffffff
634,"Axon Enterprise, Inc.",application/vnd.ms-powerpoint,http://dummyimage.com/231x100.png/dddddd/000000
635,FinTech Acquisition Corp. II,application/pdf,http://dummyimage.com/193x100.png/ff4444/ffffff
636,Sony Corp Ord,video/x-msvideo,http://dummyimage.com/244x100.png/5fa2dd/ffffff
637,180 Degree Capital Corp.,image/tiff,http://dummyimage.com/149x100.png/dddddd/000000
638,Liberty Media Corporation,application/mspowerpoint,http://dummyimage.com/174x100.png/dddddd/000000
639,"AtriCure, Inc.",image/x-tiff,http://dummyimage.com/223x100.png/5fa2dd/ffffff
640,"Ormat Technologies, Inc.",application/powerpoint,http://dummyimage.com/103x100.png/5fa2dd/ffffff
641,Monmouth Real Estate Investment Corporation,video/msvideo,http://dummyimage.com/249x100.png/ff4444/ffffff
642,Silver Run Acquisition Corporation II,video/avi,http://dummyimage.com/187x100.png/cc0000/ffffff
643,"Kratos Defense & Security Solutions, Inc.",image/tiff,http://dummyimage.com/160x100.png/cc0000/ffffff
644,Pacific Special Acquisition Corp.,audio/mpeg3,http://dummyimage.com/171x100.png/cc0000/ffffff
645,"Tivity Health, Inc.",image/gif,http://dummyimage.com/153x100.png/dddddd/000000
646,"Hudson Pacific Properties, Inc.",image/x-tiff,http://dummyimage.com/106x100.png/dddddd/000000
647,YY Inc.,application/vnd.ms-powerpoint,http://dummyimage.com/227x100.png/5fa2dd/ffffff
648,Seaspan Corporation,video/x-mpeg,http://dummyimage.com/173x100.png/cc0000/ffffff
649,"Health Insurance Innovations, Inc.",video/avi,http://dummyimage.com/217x100.png/ff4444/ffffff
650,"Ambac Financial Group, Inc.",video/mpeg,http://dummyimage.com/237x100.png/ff4444/ffffff
651,Gladstone Commercial Corporation,image/x-tiff,http://dummyimage.com/177x100.png/cc0000/ffffff
652,"Northwest Bancshares, Inc.",application/x-troff-msvideo,http://dummyimage.com/131x100.png/5fa2dd/ffffff
653,"Dreyfus Strategic Municipals, Inc.",image/jpeg,http://dummyimage.com/243x100.png/cc0000/ffffff
654,"Forterra, Inc.",text/plain,http://dummyimage.com/208x100.png/dddddd/000000
655,AGCO Corporation,video/quicktime,http://dummyimage.com/110x100.png/5fa2dd/ffffff
656,"KCAP Financial, Inc.",application/vnd.ms-excel,http://dummyimage.com/129x100.png/cc0000/ffffff
657,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",text/plain,http://dummyimage.com/170x100.png/5fa2dd/ffffff
658,IQ Chaikin U.S. Small Cap ETF,video/x-msvideo,http://dummyimage.com/183x100.png/5fa2dd/ffffff
659,iShares PHLX SOX Semiconductor Sector Index Fund,image/tiff,http://dummyimage.com/162x100.png/ff4444/ffffff
660,"Limbach Holdings, Inc.",image/jpeg,http://dummyimage.com/221x100.png/5fa2dd/ffffff
661,Seanergy Maritime Holdings Corp,application/x-msexcel,http://dummyimage.com/157x100.png/ff4444/ffffff
662,Northrop Grumman Corporation,image/jpeg,http://dummyimage.com/177x100.png/5fa2dd/ffffff
663,"Houlihan Lokey, Inc.",application/powerpoint,http://dummyimage.com/136x100.png/ff4444/ffffff
664,American Homes 4 Rent,application/x-msexcel,http://dummyimage.com/111x100.png/ff4444/ffffff
665,"Conn's, Inc.",application/x-excel,http://dummyimage.com/134x100.png/ff4444/ffffff
666,"SunTrust Banks, Inc.",application/x-troff-msvideo,http://dummyimage.com/185x100.png/cc0000/ffffff
667,Zions Bancorporation,application/pdf,http://dummyimage.com/245x100.png/ff4444/ffffff
668,Weight Watchers International Inc,application/vnd.ms-excel,http://dummyimage.com/162x100.png/dddddd/000000
669,Citigroup Inc.,image/x-tiff,http://dummyimage.com/205x100.png/5fa2dd/ffffff
670,Sempra Energy,audio/mpeg3,http://dummyimage.com/108x100.png/cc0000/ffffff
671,Cognizant Technology Solutions Corporation,application/x-mspowerpoint,http://dummyimage.com/105x100.png/dddddd/000000
672,"Hudson Pacific Properties, Inc.",application/x-mspowerpoint,http://dummyimage.com/238x100.png/cc0000/ffffff
673,VEREIT Inc.,image/pjpeg,http://dummyimage.com/202x100.png/cc0000/ffffff
674,Ellington Residential Mortgage REIT,video/avi,http://dummyimage.com/117x100.png/cc0000/ffffff
675,Allergan plc.,audio/x-mpeg-3,http://dummyimage.com/130x100.png/5fa2dd/ffffff
676,Allegheny Technologies Incorporated,image/tiff,http://dummyimage.com/200x100.png/dddddd/000000
677,Neogen Corporation,video/mpeg,http://dummyimage.com/166x100.png/5fa2dd/ffffff
678,"CBL & Associates Properties, Inc.",video/mpeg,http://dummyimage.com/175x100.png/cc0000/ffffff
679,Ovid Therapeutics Inc.,application/x-mspowerpoint,http://dummyimage.com/217x100.png/5fa2dd/ffffff
680,Ethan Allen Interiors Inc.,application/excel,http://dummyimage.com/212x100.png/5fa2dd/ffffff
681,Matrix Service Company,audio/x-mpeg-3,http://dummyimage.com/240x100.png/cc0000/ffffff
682,"ALJ Regional Holdings, Inc.",application/pdf,http://dummyimage.com/173x100.png/ff4444/ffffff
683,Rent-A-Center Inc.,video/x-msvideo,http://dummyimage.com/227x100.png/ff4444/ffffff
684,Microbot Medical Inc. ,application/excel,http://dummyimage.com/189x100.png/ff4444/ffffff
685,iShares MSCI Europe Small-Cap ETF,video/mpeg,http://dummyimage.com/182x100.png/cc0000/ffffff
686,Kayne Anderson Energy Development Company,video/mpeg,http://dummyimage.com/245x100.png/dddddd/000000
687,Nortech Systems Incorporated,text/plain,http://dummyimage.com/107x100.png/cc0000/ffffff
688,Great Elm Capital Corp.,text/plain,http://dummyimage.com/236x100.png/ff4444/ffffff
689,Zoetis Inc.,application/msword,http://dummyimage.com/195x100.png/5fa2dd/ffffff
690,Salient Midstream & MLP Fund,application/x-msexcel,http://dummyimage.com/183x100.png/ff4444/ffffff
691,Pitney Bowes Inc.,video/x-mpeg,http://dummyimage.com/247x100.png/ff4444/ffffff
692,Dataram Corporation,application/excel,http://dummyimage.com/215x100.png/cc0000/ffffff
693,Sonic Corp.,application/x-excel,http://dummyimage.com/220x100.png/dddddd/000000
694,Credit Suisse AG,application/pdf,http://dummyimage.com/155x100.png/cc0000/ffffff
695,"CBL & Associates Properties, Inc.",video/quicktime,http://dummyimage.com/202x100.png/5fa2dd/ffffff
696,Public Storage,image/tiff,http://dummyimage.com/240x100.png/5fa2dd/ffffff
697,"ADTRAN, Inc.",image/x-tiff,http://dummyimage.com/244x100.png/ff4444/ffffff
698,"Big Lots, Inc.",audio/mpeg3,http://dummyimage.com/105x100.png/dddddd/000000
699,BioAmber Inc.,video/avi,http://dummyimage.com/191x100.png/dddddd/000000
700,"SunTrust Banks, Inc.",application/excel,http://dummyimage.com/202x100.png/5fa2dd/ffffff
701,Columbus McKinnon Corporation,application/vnd.ms-excel,http://dummyimage.com/135x100.png/ff4444/ffffff
702,Telefonica Brasil S.A.,image/x-tiff,http://dummyimage.com/171x100.png/5fa2dd/ffffff
703,"Mexico Equity and Income Fund, Inc. (The)",application/pdf,http://dummyimage.com/129x100.png/cc0000/ffffff
704,"Summit Hotel Properties, Inc.",image/x-tiff,http://dummyimage.com/228x100.png/cc0000/ffffff
705,"Juniper Networks, Inc.",image/tiff,http://dummyimage.com/174x100.png/ff4444/ffffff
706,Kronos Worldwide Inc,video/x-msvideo,http://dummyimage.com/152x100.png/dddddd/000000
707,Arconic Inc.,application/x-msexcel,http://dummyimage.com/121x100.png/ff4444/ffffff
708,Brainstorm Cell Therapeutics Inc.,video/mpeg,http://dummyimage.com/196x100.png/5fa2dd/ffffff
709,"Evolent Health, Inc",audio/mpeg3,http://dummyimage.com/117x100.png/cc0000/ffffff
710,Janus Henderson SG Global Quality Income ETF,video/msvideo,http://dummyimage.com/145x100.png/cc0000/ffffff
711,"MGP Ingredients, Inc.",image/pjpeg,http://dummyimage.com/250x100.png/dddddd/000000
712,"Yatra Online, Inc.",image/png,http://dummyimage.com/140x100.png/cc0000/ffffff
713,"CUI Global, Inc.",audio/x-mpeg-3,http://dummyimage.com/127x100.png/dddddd/000000
714,Zions Bancorporation,application/x-excel,http://dummyimage.com/219x100.png/dddddd/000000
715,iPath US Treasury Long Bond Bear ETN,application/x-troff-msvideo,http://dummyimage.com/111x100.png/ff4444/ffffff
716,Tronox Limited,video/quicktime,http://dummyimage.com/130x100.png/cc0000/ffffff
717,First Internet Bancorp,audio/x-mpeg-3,http://dummyimage.com/145x100.png/dddddd/000000
718,Nuveen Michigan Quality Municipal Income Fund,video/x-mpeg,http://dummyimage.com/191x100.png/ff4444/ffffff
719,"LendingTree, Inc.",image/png,http://dummyimage.com/184x100.png/5fa2dd/ffffff
720,"Red Rock Resorts, Inc.",video/mpeg,http://dummyimage.com/114x100.png/dddddd/000000
721,"American Realty Investors, Inc.",video/x-mpeg,http://dummyimage.com/183x100.png/ff4444/ffffff
722,Phillips 66 Partners LP,audio/mpeg3,http://dummyimage.com/172x100.png/cc0000/ffffff
723,"1347 Property Insurance Holdings, Inc.",video/mpeg,http://dummyimage.com/105x100.png/ff4444/ffffff
724,Grupo Financiero Galicia S.A.,application/mspowerpoint,http://dummyimage.com/206x100.png/ff4444/ffffff
725,"CytomX Therapeutics, Inc.",audio/x-mpeg-3,http://dummyimage.com/132x100.png/cc0000/ffffff
726,Hamilton Lane Incorporated,video/quicktime,http://dummyimage.com/172x100.png/dddddd/000000
727,Sherwin-Williams Company (The),video/mpeg,http://dummyimage.com/203x100.png/cc0000/ffffff
728,Canterbury Park Holding Corporation,video/mpeg,http://dummyimage.com/156x100.png/5fa2dd/ffffff
729,"American Electric Power Company, Inc.",application/powerpoint,http://dummyimage.com/195x100.png/5fa2dd/ffffff
730,AudioCodes Ltd.,image/pjpeg,http://dummyimage.com/167x100.png/ff4444/ffffff
731,Nanometrics Incorporated,application/x-excel,http://dummyimage.com/139x100.png/cc0000/ffffff
732,Advantage Oil & Gas Ltd,application/vnd.ms-powerpoint,http://dummyimage.com/231x100.png/cc0000/ffffff
733,Reading International Inc,application/msword,http://dummyimage.com/162x100.png/cc0000/ffffff
734,"BofI Holding, Inc.",video/mpeg,http://dummyimage.com/179x100.png/dddddd/000000
735,"Cogentix Medical, Inc.",image/png,http://dummyimage.com/235x100.png/cc0000/ffffff
736,"Pluristem Therapeutics, Inc.",application/x-excel,http://dummyimage.com/167x100.png/dddddd/000000
737,"CenterState Banks, Inc.",video/x-mpeg,http://dummyimage.com/223x100.png/dddddd/000000
738,First Majestic Silver Corp.,text/plain,http://dummyimage.com/182x100.png/ff4444/ffffff
739,"Collectors Universe, Inc.",application/x-troff-msvideo,http://dummyimage.com/100x100.png/ff4444/ffffff
740,GSV Capital Corp,video/x-mpeg,http://dummyimage.com/131x100.png/5fa2dd/ffffff
741,Kansas City Southern,image/pjpeg,http://dummyimage.com/114x100.png/ff4444/ffffff
742,"Intrawest Resorts Holdings, Inc.",application/x-troff-msvideo,http://dummyimage.com/125x100.png/ff4444/ffffff
743,General Electric Company,image/png,http://dummyimage.com/226x100.png/cc0000/ffffff
744,"RPC, Inc.",application/x-mspowerpoint,http://dummyimage.com/118x100.png/cc0000/ffffff
745,"Square, Inc.",video/mpeg,http://dummyimage.com/243x100.png/cc0000/ffffff
746,"Worthington Industries, Inc.",text/plain,http://dummyimage.com/247x100.png/5fa2dd/ffffff
747,Global Partner Acquisition Corp.,application/powerpoint,http://dummyimage.com/246x100.png/ff4444/ffffff
748,"Care Capital Properties, Inc.",application/mspowerpoint,http://dummyimage.com/148x100.png/ff4444/ffffff
749,Datawatch Corporation,application/mspowerpoint,http://dummyimage.com/121x100.png/cc0000/ffffff
750,Luna Innovations Incorporated,application/mspowerpoint,http://dummyimage.com/179x100.png/cc0000/ffffff
751,"Blackhawk Network Holdings, Inc.",application/x-mspowerpoint,http://dummyimage.com/248x100.png/cc0000/ffffff
752,"Daseke, Inc.",application/powerpoint,http://dummyimage.com/206x100.png/ff4444/ffffff
753,"China Green Agriculture, Inc.",video/quicktime,http://dummyimage.com/199x100.png/ff4444/ffffff
754,"Tailored Brands, Inc.",image/jpeg,http://dummyimage.com/143x100.png/ff4444/ffffff
755,"Arista Networks, Inc.",video/x-msvideo,http://dummyimage.com/192x100.png/ff4444/ffffff
756,"EOG Resources, Inc.",application/msword,http://dummyimage.com/172x100.png/dddddd/000000
757,Scudder Multi-Market Income Trust,application/excel,http://dummyimage.com/214x100.png/ff4444/ffffff
758,"Prudential Financial, Inc.",application/vnd.ms-excel,http://dummyimage.com/125x100.png/ff4444/ffffff
759,Quorum Health Corporation,text/plain,http://dummyimage.com/201x100.png/dddddd/000000
760,Xactly Corporation,application/x-troff-msvideo,http://dummyimage.com/206x100.png/cc0000/ffffff
761,"East West Bancorp, Inc.",video/x-mpeg,http://dummyimage.com/120x100.png/ff4444/ffffff
762,"Duff & Phelps Utilities Income, Inc.",application/x-excel,http://dummyimage.com/116x100.png/ff4444/ffffff
763,Conduent Incorporated,application/vnd.ms-powerpoint,http://dummyimage.com/191x100.png/dddddd/000000
764,CSX Corporation,application/excel,http://dummyimage.com/175x100.png/dddddd/000000
765,Blackrock Municipal Bond Trust,video/avi,http://dummyimage.com/162x100.png/cc0000/ffffff
766,Getty Realty Corporation,video/mpeg,http://dummyimage.com/142x100.png/dddddd/000000
767,"Preferred Apartment Communities, Inc.",video/x-mpeg,http://dummyimage.com/143x100.png/cc0000/ffffff
768,NCR Corporation,application/excel,http://dummyimage.com/217x100.png/dddddd/000000
769,"QCR Holdings, Inc.",video/avi,http://dummyimage.com/143x100.png/ff4444/ffffff
770,Inpixon ,application/mspowerpoint,http://dummyimage.com/114x100.png/cc0000/ffffff
771,"The Rubicon Project, Inc.",application/x-excel,http://dummyimage.com/231x100.png/ff4444/ffffff
772,Genie Energy Ltd.,image/tiff,http://dummyimage.com/112x100.png/ff4444/ffffff
773,Flex Ltd.,application/x-excel,http://dummyimage.com/148x100.png/5fa2dd/ffffff
774,Lehman ABS Corporation,application/x-mspowerpoint,http://dummyimage.com/151x100.png/cc0000/ffffff
775,"SciClone Pharmaceuticals, Inc.",image/gif,http://dummyimage.com/226x100.png/ff4444/ffffff
776,Enel Americas S.A.,video/x-mpeg,http://dummyimage.com/238x100.png/ff4444/ffffff
777,"Prosperity Bancshares, Inc.",video/mpeg,http://dummyimage.com/149x100.png/5fa2dd/ffffff
778,Electronic Arts Inc.,video/quicktime,http://dummyimage.com/166x100.png/cc0000/ffffff
779,Berkshire Hathaway Inc.,video/x-mpeg,http://dummyimage.com/149x100.png/5fa2dd/ffffff
780,Nuveen Missouri Quality Municipal Income Fund,application/vnd.ms-excel,http://dummyimage.com/203x100.png/cc0000/ffffff
781,Sonoco Products Company,image/png,http://dummyimage.com/198x100.png/5fa2dd/ffffff
782,"Prologis, Inc.",application/mspowerpoint,http://dummyimage.com/232x100.png/5fa2dd/ffffff
783,"Bear State Financial, Inc.",video/x-msvideo,http://dummyimage.com/225x100.png/ff4444/ffffff
784,"Pacific Biosciences of California, Inc.",video/msvideo,http://dummyimage.com/114x100.png/ff4444/ffffff
785,Active Alts Contrarian ETF,application/msword,http://dummyimage.com/236x100.png/ff4444/ffffff
786,Select Comfort Corporation,audio/mpeg3,http://dummyimage.com/195x100.png/dddddd/000000
787,"Oncobiologics, Inc.",image/pjpeg,http://dummyimage.com/210x100.png/5fa2dd/ffffff
788,Eagle Growth and Income Opportunities Fund,application/vnd.ms-powerpoint,http://dummyimage.com/234x100.png/dddddd/000000
789,Reliance Steel & Aluminum Co.,image/png,http://dummyimage.com/178x100.png/5fa2dd/ffffff
790,Regions Financial Corporation,audio/mpeg3,http://dummyimage.com/105x100.png/5fa2dd/ffffff
791,"CBL & Associates Properties, Inc.",image/tiff,http://dummyimage.com/127x100.png/5fa2dd/ffffff
792,"M/I Homes, Inc.",application/mspowerpoint,http://dummyimage.com/149x100.png/dddddd/000000
793,Almost Family Inc,audio/x-mpeg-3,http://dummyimage.com/191x100.png/5fa2dd/ffffff
794,"P.A.M. Transportation Services, Inc.",audio/x-mpeg-3,http://dummyimage.com/105x100.png/dddddd/000000
795,VictoryShares Dividend Accelerator ETF,application/excel,http://dummyimage.com/134x100.png/cc0000/ffffff
796,"AptarGroup, Inc.",application/x-excel,http://dummyimage.com/102x100.png/dddddd/000000
797,Shinhan Financial Group Co Ltd,application/x-excel,http://dummyimage.com/233x100.png/cc0000/ffffff
798,Deere & Company,text/plain,http://dummyimage.com/111x100.png/ff4444/ffffff
799,Sanofi,image/x-tiff,http://dummyimage.com/189x100.png/dddddd/000000
800,Camden National Corporation,image/gif,http://dummyimage.com/163x100.png/5fa2dd/ffffff
801,YY Inc.,application/vnd.ms-powerpoint,http://dummyimage.com/205x100.png/cc0000/ffffff
802,"Ionis Pharmaceuticals, Inc.",application/pdf,http://dummyimage.com/226x100.png/ff4444/ffffff
803,WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F,application/mspowerpoint,http://dummyimage.com/157x100.png/dddddd/000000
804,"Global Ship Lease, Inc.",video/mpeg,http://dummyimage.com/182x100.png/5fa2dd/ffffff
805,QAD Inc.,image/png,http://dummyimage.com/137x100.png/ff4444/ffffff
806,Matlin & Partners Acquisition Corporation,image/png,http://dummyimage.com/247x100.png/cc0000/ffffff
807,Eli Lilly and Company,video/mpeg,http://dummyimage.com/140x100.png/5fa2dd/ffffff
808,Navient Corporation,image/x-tiff,http://dummyimage.com/231x100.png/cc0000/ffffff
809,Bank of Hawaii Corporation,application/msword,http://dummyimage.com/199x100.png/ff4444/ffffff
810,"Donegal Group, Inc.",application/x-excel,http://dummyimage.com/171x100.png/cc0000/ffffff
811,Forum Merger Corporation,video/x-msvideo,http://dummyimage.com/157x100.png/dddddd/000000
812,Equity Commonwealth,video/avi,http://dummyimage.com/151x100.png/cc0000/ffffff
813,Vanguard Long-Term Government Bond ETF,audio/mpeg3,http://dummyimage.com/248x100.png/cc0000/ffffff
814,"Mota Group, Inc.",video/avi,http://dummyimage.com/109x100.png/ff4444/ffffff
815,"Tallgrass Energy GP, LP",application/msword,http://dummyimage.com/230x100.png/5fa2dd/ffffff
816,TEGNA Inc.,image/jpeg,http://dummyimage.com/228x100.png/5fa2dd/ffffff
817,Universal Technical Institute Inc,image/tiff,http://dummyimage.com/220x100.png/ff4444/ffffff
818,OHA Investment Corporation,text/plain,http://dummyimage.com/138x100.png/ff4444/ffffff
819,Nuveen Insured New York Select Tax-Free Income Portfolio,image/png,http://dummyimage.com/177x100.png/5fa2dd/ffffff
820,"Great Elm Capital Group, Inc. ",image/jpeg,http://dummyimage.com/199x100.png/cc0000/ffffff
821,"Boston Private Financial Holdings, Inc.",image/png,http://dummyimage.com/221x100.png/ff4444/ffffff
822,"FalconStor Software, Inc.",image/pjpeg,http://dummyimage.com/221x100.png/dddddd/000000
823,Andina Acquisition Corp. II,application/pdf,http://dummyimage.com/212x100.png/ff4444/ffffff
824,iPath US Treasury 2-year Bull ETN,image/x-tiff,http://dummyimage.com/154x100.png/dddddd/000000
825,W.R. Berkley Corporation,application/mspowerpoint,http://dummyimage.com/126x100.png/ff4444/ffffff
826,"Planet Payment, Inc.",video/avi,http://dummyimage.com/250x100.png/5fa2dd/ffffff
827,Tsakos Energy Navigation Ltd,application/x-troff-msvideo,http://dummyimage.com/238x100.png/ff4444/ffffff
828,Zions Bancorporation,application/x-excel,http://dummyimage.com/234x100.png/ff4444/ffffff
829,Oasmia Pharmaceutical AB,application/vnd.ms-excel,http://dummyimage.com/146x100.png/ff4444/ffffff
830,"Aberdeen Greater China Fund, Inc.",image/pjpeg,http://dummyimage.com/233x100.png/ff4444/ffffff
831,Mechel PAO,audio/mpeg3,http://dummyimage.com/103x100.png/cc0000/ffffff
832,"Air T, Inc.",application/pdf,http://dummyimage.com/201x100.png/cc0000/ffffff
833,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,image/x-tiff,http://dummyimage.com/241x100.png/dddddd/000000
834,"Stanley Furniture Company, Inc.",video/msvideo,http://dummyimage.com/122x100.png/dddddd/000000
835,Oxford Immunotec Global PLC,application/x-msexcel,http://dummyimage.com/208x100.png/ff4444/ffffff
836,Time Warner Inc.,application/vnd.ms-excel,http://dummyimage.com/178x100.png/ff4444/ffffff
837,Chimera Investment Corporation,video/x-msvideo,http://dummyimage.com/114x100.png/dddddd/000000
838,Arlington Asset Investment Corp,video/x-msvideo,http://dummyimage.com/246x100.png/cc0000/ffffff
839,"Mannatech, Incorporated",application/x-mspowerpoint,http://dummyimage.com/153x100.png/ff4444/ffffff
